WordFormID	PlainText	PhoneticText	StemText	Occurences
786712	vigitant	FJTNT	vigit	1
786713	pithless	P0LS	pithless	1
786714	muscovits	MSKFTS	muscovit	1
786715	chips	XPS	chip	1
786716	stock'd	STKT	stockd	1
786717	fides	FTS	fide	1
786718	dupp'd	TPT	duppd	1
786719	decides	TSTS	decid	1
786720	grey-eyed	KRYYT	greyei	1
786721	sharp-ground	XRPKRNT	sharpground	1
786722	blurted	BLRTT	blurt	1
786723	manslaughter	MNSLFTR	manslaught	1
786724	remonstrance	RMNSTRNS	remonstr	1
786725	tenderer	TNTRR	tender	1
786726	rounding	RNTNK	round	1
786727	untasted	UNTSTT	untast	1
786728	baker's	BKRS	baker	1
786729	conspirant	KNSPRNT	conspir	1
786730	muffling	MFLNK	muffl	1
786731	peck'd	PKT	peckd	1
786732	present'st	PRSNTST	presentst	1
786733	fairings	FRNKS	fair	1
786734	near-legg'd	NRLKT	nearleggd	1
786735	surpris'd	SRPRST	surprisd	1
786736	gravely	KRFL	grave	1
786737	superior	SPRR	superior	1
786738	calaber	KLBR	calab	1
786739	downwards	TNWRTS	downward	1
786740	softness	SFTNS	soft	1
786741	servanted	SRFNTT	servant	1
786742	reviv'd	RFFT	revivd	1
786743	repair'd	RPRT	repaird	1
786744	dan	TN	dan	1
786745	dissipation	TSPXN	dissip	1
786746	persistive	PRSSTF	persist	1
786747	fausse	FS	fauss	1
786748	brokers-between	BRKRSBTWN	brokersbetween	1
786749	furnace-burning	FRNSBRNNK	furnaceburn	1
786750	harken	HRKN	harken	1
786751	insisting	INSSTNK	insist	1
786752	unmuzzle	UNMSL	unmuzzl	1
786753	entangles	ENTNKLS	entangl	1
786754	arraigning	ARKNNK	arraign	1
786755	sparkles	SPRKLS	sparkl	1
786756	wappen'd	WPNT	wappend	1
786757	muskets	MSKTS	musket	1
786758	comfort'st	KMFRTST	comfortst	1
786759	over-stain'd	OFRSTNT	overstaind	1
786760	slaver	SLFR	slaver	1
786761	love-prate	LFPRT	lovepr	1
786762	turneth	TRN0	turneth	1
786763	misbecome	MSBKM	misbecom	1
786764	garrisons	KRSNS	garrison	1
786765	staniel	STNL	staniel	1
786766	quiddities	KTTS	quidditi	1
786767	reverso	RFRS	reverso	1
786768	haver	HFR	haver	1
786769	sanctifies	SNKTFS	sanctifi	1
786770	guiana	KN	guiana	1
786771	rabbit-sucker	RBTSKR	rabbitsuck	1
786772	reposeth	RPS0	reposeth	1
786773	unwept	UNWPT	unwept	1
786774	couplets	KPLTS	couplet	1
786775	frenchman's	FRNXMNS	frenchman	1
786776	titania's	TTNS	titania	1
786777	fortress'd	FRTRST	fortressd	1
786778	placentio	PLSNX	placentio	1
786779	disorderly	TSRTRL	disorderli	1
786780	healeth	HL0	healeth	1
786781	broadsides	BRTSTS	broadsid	1
786782	sirtwas	SRTWS	sirtwa	1
786783	covert'st	KFRTST	covertst	1
786784	penknife	PNKNF	penknif	1
786785	fixes	FKSS	fix	1
786786	reverberates	RFRBRTS	reverber	1
786787	readshigh	RTXF	readshigh	1
786788	qu'ai-j'oublie	KJBL	quaijoubli	1
786789	parsley	PRSL	parslei	1
786790	ne'er-yet-beaten	NRYTBTN	neeryetbeaten	1
786791	giant-rude	JNTRT	giantrud	1
786792	oughtest	OFTST	oughtest	1
786793	landmen	LNTMN	landmen	1
786794	tank	TNK	tank	1
786795	auger-hole	AJRHL	augerhol	1
786796	sly's	SLS	sly	1
786797	indistinguishable	INTSTNKXBL	indistinguish	1
786798	grecian's	KRXNS	grecian	1
786799	son-in-law's	SNNLS	soninlaw	1
786800	busses	BSS	buss	1
786801	sparking	SPRKNK	spark	1
786802	hedgehog	HJHK	hedgehog	1
786803	sisterly	SSTRL	sisterli	1
786804	purify	PRF	purifi	1
786805	undeservers	UNTSRFRS	undeserv	1
786806	todpole	TTPL	todpol	1
786807	bloodiest	BLTST	bloodiest	1
786808	profaning	PRFNNK	profan	1
786809	court-contempt	KRTKNTMPT	courtcontempt	1
786810	proposer	PRPSR	propos	1
786811	sugar-candy	SKRKNT	sugarcandi	1
786812	leda's	LTS	leda	1
786813	tray	TR	trai	1
786814	cauterizing	KTRSNK	cauter	1
786815	contento	KNTNT	contento	1
786816	masking	MSKNK	mask	1
786817	untent	UNTNT	untent	1
786818	winter-time	WNTRTM	wintertim	1
786819	franklin	FRNKLN	franklin	1
786820	pathway	P0W	pathwai	1
786821	lead's	LTS	lead	1
786822	plena	PLN	plena	1
786823	chimney-piece	XMNPS	chimneypiec	1
786824	new-planted	NPLNTT	newplant	1
786825	overpeering	OFRPRNK	overp	1
786826	bed-clothes	BTKL0S	bedcloth	1
786827	injointed	INJNTT	injoint	1
786828	missives	MSFS	missiv	1
786829	debted	TBTT	debt	1
786830	creek	KRK	creek	1
786831	modicums	MTKMS	modicum	1
786832	masterdom	MSTRTM	masterdom	1
786833	onion-eyed	ONNYT	onionei	1
786834	edifies	ETFS	edifi	1
786835	rude-growing	RTKRWNK	rudegrow	1
786836	splinter'd	SPLNTRT	splinterd	1
786837	eftsoons	EFTSNS	eftsoon	1
786838	velure	FLR	velur	1
786839	pensiveness	PNSFNS	pensiv	1
786840	mutine	MTN	mutin	1
786841	medal	MTL	medal	1
786842	out-rode	OTRT	outrod	1
786843	horrider	HRTR	horrid	1
786844	shriller	XRLR	shriller	1
786845	affectioned	AFKXNT	affect	1
786846	malt	MLT	malt	1
786847	cravens	KRFNS	craven	1
786848	captain-general	KPTNJNRL	captaingener	1
786849	skirmishes	SKRMXS	skirmish	1
786850	soul-vex'd	SLFKST	soulvexd	1
786851	unseparable	UNSPRBL	unsepar	1
786852	unmuffling	UNMFLNK	unmuffl	1
786853	banged	BNJT	bang	1
786854	threne	0RN	threne	1
786855	giant-dwarf	JNTTWRF	giantdwarf	1
786856	shales	XLS	shale	1
786857	twelfth	TWLF0	twelfth	1
786858	undistinguish'd	UNTSTNKXT	undistinguishd	1
786859	gash'd	KXT	gashd	1
786860	manent	MNNT	manent	1
786861	mesopotamia	MSPTM	mesopotamia	1
786862	law-days	LTS	lawdai	1
786863	hedge-priest	HJPRST	hedgepriest	1
786864	ban-dogs	BNTKS	bandog	1
786865	adorn'd	ATRNT	adornd	1
786866	pancackes	PNKKS	pancack	1
786867	sortance	SRTNS	sortanc	1
786868	dace	TS	dace	1
786869	consequences	KNSKNSS	consequ	1
786870	displac'd	TSPLKT	displacd	1
786871	prospers	PRSPRS	prosper	1
786872	penitents	PNTNTS	penit	1
786873	proserpina	PRSRPN	proserpina	1
786874	wherefore's	HRFRS	wherefor	1
786875	enrobe	ENRB	enrob	1
786876	stoccadoes	STKKTS	stoccado	1
786877	wetting	WTNK	wet	1
786878	gaunt's	KNTS	gaunt	1
786879	contrariously	KNTRRSL	contrari	1
786880	neoptolemus	NPTLMS	neoptolemu	1
786881	meus	MS	meu	1
786882	prevailment	PRFLMNT	prevail	1
786883	vulnerable	FLNRBL	vulner	1
786884	ferry	FR	ferri	1
786885	war-proof	WRPRF	warproof	1
786886	counterchange	KNTRXNJ	counterchang	1
786887	untangled	UNTNKLT	untangl	1
786888	watch-case	WTXKS	watchcas	1
786889	surpasseth	SRPS0	surpasseth	1
786890	loquitur	LKTR	loquitur	1
786891	loudly	LTL	loudli	1
786892	cohered	KHRT	coher	1
786893	dreg	TRK	dreg	1
786894	concupy	KNKP	concupi	1
786895	parisians	PRXNS	parisian	1
786896	hushes	HXS	hush	1
786897	token'd	TKNT	tokend	1
786898	imperial's	IMPRLS	imperi	1
786899	prescripts	PRSKRPTS	prescript	1
786900	cressids	KRSTS	cressid	1
786901	unhatched	UNHTXT	unhatch	1
786902	raging-mad	RJNKMT	ragingmad	1
786903	leaven'd	LFNT	leavend	1
786904	endeavors	ENTFRS	endeavor	1
786905	hermione's	HRMNS	hermion	1
786906	prides	PRTS	pride	1
786907	gnaws	NS	gnaw	1
786908	precious-princely	PRSSPRNSL	preciousprinc	1
786909	chopp'd	XPT	choppd	1
786910	whereso'er	HRSR	whereso	1
786911	pedascule	PTSKL	pedascul	1
786912	unspeaking	UNSPKNK	unspeak	1
786913	clyster-pipes	KLSTRPPS	clysterpip	1
786914	trebled	TRBLT	trebl	1
786915	bacon-fed	BKNFT	baconf	1
786916	life-weary	LFWR	lifeweari	1
786917	earthy-gross	ER0KRS	earthygross	1
786918	kine	KN	kine	1
786919	push-pin	PXPN	pushpin	1
786920	valentio	FLNX	valentio	1
786921	tackle's	TKLS	tackl	1
786922	by-words	BWRTS	byword	1
786923	immures	IMRS	immur	1
786924	followest	FLWST	followest	1
786925	imitari	IMTR	imitari	1
786926	volleys	FLS	vollei	1
786927	integer	INTJR	integ	1
786928	amazing	AMSNK	amaz	1
786929	shrub's	XRBS	shrub	1
786930	io	I	io	1
786931	berattle	BRTL	berattl	1
786932	partakes	PRTKS	partak	1
786933	quitted	KTT	quit	1
786934	facere	FSR	facer	1
786935	smutch'd	SMTXT	smutchd	1
786936	slaughterman	SLFTRMN	slaughterman	1
786937	entreating	ENTRTNK	entreat	1
786938	voluntarily	FLNTRL	voluntarili	1
786939	miching	MXNK	mich	1
786940	hiss'd	HST	hissd	1
786941	high-stomach'd	HFSTMXT	highstomachd	1
786942	safed	SFT	safe	1
786943	re-tell	RTL	retel	1
786944	taming	TMNK	tame	1
786945	stroy'd	STRT	stroyd	1
786946	botches	BTXS	botch	1
786947	even-handed	EFNHNTT	evenhand	1
786948	lackbeard	LKBRT	lackbeard	1
786949	fatness	FTNS	fat	1
786950	moors	MRS	moor	1
786951	cricket	KRKT	cricket	1
786952	commending	KMNTNK	commend	1
786953	unduteous	UNTTS	undut	1
786954	thraldom	0RLTM	thraldom	1
786955	o'ergalled	ORKLT	oergal	1
786956	erred	ERT	er	1
786957	war-man	WRMN	warman	1
786958	unmarried	UNMRT	unmarri	1
786959	fraudful	FRTFL	fraud	1
786960	adoptious	ATPXS	adopti	1
786961	unfallible	UNFLBL	unfal	1
786962	foe's	FS	foe	1
786963	extends	EKSTNTS	extend	1
786964	countermands	KNTRMNTS	countermand	1
786965	snarl	SNRL	snarl	1
786966	flighty	FLFT	flighti	1
786967	pleasant'st	PLSNTST	pleasantst	1
786968	unblown	UNBLN	unblown	1
786969	starve-lackey	STRFLK	starvelackei	1
786970	dappled	TPLT	dappl	1
786971	reneges	RNJS	reneg	1
786972	plast'ring	PLSTRNK	plastr	1
786973	pickbone	PKBN	pickbon	1
786974	imperfectly	IMPRFKTL	imperfectli	1
786975	silently	SLNTL	silent	1
786976	turd	TRT	turd	1
786977	hominem	HMNM	hominem	1
786978	boreas	BRS	borea	1
786979	blazon'd	BLSNT	blazond	1
786980	anticipation	ANTSPXN	anticip	1
786981	eyelid	EYLT	eyelid	1
786982	yoking	YKNK	yoke	1
786983	clambering	KLMRNK	clamber	1
786984	aidless	ATLS	aidless	1
786985	subscription	SBSKRPXN	subscript	1
786986	employer	EMPLYR	employ	1
786987	disarmeth	TSRM0	disarmeth	1
786988	bearts	BRTS	beart	1
786989	perceivest	PRSFST	perceivest	1
786990	discontentedly	TSKNTNTTL	discontentedli	1
786991	rim	RM	rim	1
786992	sternness	STRNS	stern	1
786993	lewd-tongued	LTTNKT	lewdtongu	1
786994	travel's	TRFLS	travel	1
786995	widow-comfort	WTKMFRT	widowcomfort	1
786996	wisher's	WXRS	wisher	1
786997	adriatic	ATRTK	adriat	1
786998	beachy	BX	beachi	1
786999	uncomeliness	UNKMLNS	uncomeli	1
787000	game's	KMS	game	1
787001	avaricious	AFRSS	avarici	1
787002	halfworld	HLFWRLT	halfworld	1
787003	loiterers	LTRRS	loiter	1
787004	lackeying	LKYNK	lackei	1
787005	bed-rid	BTRT	bedrid	1
787006	darksome	TRKSM	darksom	1
787007	misinterpret	MSNTRPRT	misinterpret	1
787008	herdsman	HRTSMN	herdsman	1
787009	indirections	INTRKXNS	indirect	1
787010	gailia	KL	gailia	1
787011	dominion	TMNN	dominion	1
787012	over-full	OFRFL	overful	1
787013	baring	BRNK	bare	1
787014	battle-axe	BTLKS	battleax	1
787015	begg'st	BKST	beggst	1
787016	insurrections	INSRKXNS	insurrect	1
787017	where't	HRT	wheret	1
787018	molestation	MLSTXN	molest	1
787019	lynn	LN	lynn	1
787020	abler	ABLR	abler	1
787021	three-farthings	0RFR0NKS	threefarth	1
787022	unpress'd	UNPRST	unpressd	1
787023	foot-land	FTLNT	footland	1
787024	foresaw	FRS	foresaw	1
787025	expell'd	EKSPLT	expelld	1
787026	church-way	XRXW	churchwai	1
787027	hydra's	TRS	hydra	1
787028	waspish-headed	WSPXTT	waspishhead	1
787029	associated	ASXTT	associ	1
787030	halter'd	HLTRT	halterd	1
787031	unyok'd	UNYKT	unyokd	1
787032	steaded	STTT	stead	1
787033	blues	BLS	blue	1
787034	priestly	PRSTL	priestli	1
787035	lamound	LMNT	lamound	1
787036	mouse-eaten	MSTN	mouseeaten	1
787037	vaunted	FNTT	vaunt	1
787038	sarum	SRM	sarum	1
787039	ordure	ORTR	ordur	1
787040	red-faced	RTFST	redfac	1
787041	kildare's	KLTRS	kildar	1
787042	bestrides	BSTRTS	bestrid	1
787043	ewers	EWRS	ewer	1
787044	carman	KRMN	carman	1
787045	gregory's	KRKRS	gregori	1
787046	considerings	KNSTRNKS	consid	1
787047	urchin	URXN	urchin	1
787048	encertainties	ENSRTNTS	encertainti	1
787049	long-imprison'd	LNJMPRSNT	longimprisond	1
787050	inshell'd	INXLT	inshelld	1
787051	skin's	SKNS	skin	1
787052	name't	NMT	namet	1
787053	barren-spirited	BRNSPRTT	barrenspirit	1
787054	anticipates	ANTSPTS	anticip	1
787055	helpers	HLPRS	helper	1
787056	damsons	TMSNS	damson	1
787057	fut	FT	fut	1
787058	sky-planted	SKPLNTT	skyplant	1
787059	tabourer	TBRR	tabour	1
787060	unfortunately	UNFRTNTL	unfortun	1
787061	heartens	HRTNS	hearten	1
787062	conclave	KNKLF	conclav	1
787063	burgher	BRR	burgher	1
787064	effuse	EFS	effus	1
787065	calf-like	KLFLK	calflik	1
787066	perisheth	PRX0	perisheth	1
787067	ruffs	RFS	ruff	1
787068	hunger-starved	HNJRSTRFT	hungerstarv	1
787069	contended	KNTNTT	contend	1
787070	deified	TFT	deifi	1
787071	puppy-headed	PPHTT	puppyhead	1
787072	great-grandsire's	KRTKRNTSRS	greatgrandsir	1
787073	targe	TRJ	targ	1
787074	blurs	BLRS	blur	1
787075	revolutions	RFLXNS	revolut	1
787076	leges	LJS	lege	1
787077	presenters	PRSNTRS	present	1
787078	descriptions	TSKRPXNS	descript	1
787079	interrupts	INTRPTS	interrupt	1
787080	hair-breadth	HRBRT0	hairbreadth	1
787081	all-thing	AL0NK	allth	1
787082	flourisheth	FLRX0	flourisheth	1
787083	henned	HNT	hen	1
787084	studiously	STTSL	studious	1
787085	comutual	KMTL	comutu	1
787086	corollary	KRLR	corollari	1
787087	carv'd	KRFT	carvd	1
787088	robb'ry	RBR	robbri	1
787089	ferrara	FRR	ferrara	1
787090	corruptibly	KRPTBL	corrupt	1
787091	perceive's	PRSFS	perceiv	1
787092	prodigally	PRTKL	prodig	1
787093	chamberlains	XMRLNS	chamberlain	1
787094	ear-deafening	ERTFNNK	eardeafen	1
787095	draught-oxen	TRFTKSN	draughtoxen	1
787096	murkiest	MRKST	murkiest	1
787097	blunter	BLNTR	blunter	1
787098	budger	BJR	budger	1
787099	lipsbury	LPSBR	lipsburi	1
787100	matter's	MTRS	matter	1
787101	coronal	KRNL	coron	1
787102	crested	KRSTT	crest	1
787103	meilleur	MLR	meilleur	1
787104	dulls	TLS	dull	1
787105	cow's	KS	cow	1
787106	pallabris	PLBRS	pallabri	1
787107	acknown	AKNN	acknown	1
787108	sleight	SLFT	sleight	1
787109	moated	MTT	moat	1
787110	philippan	FLPN	philippan	1
787111	arbitrators	ARBTRTRS	arbitr	1
787112	disclaims	TSKLMS	disclaim	1
787113	hames	HMS	hame	1
787114	o'er-night's	ORNFTS	oernight	1
787115	mischief's	MSKFS	mischief	1
787116	conqueror's	KNKRRS	conqueror	1
787117	printless	PRNTLS	printless	1
787118	off'red	OFRT	offr	1
787119	dog's-leather	TKSL0R	dogsleath	1
787120	missions	MSNS	mission	1
787121	trempling	TRMPLNK	trempl	1
787122	circe's	SRSS	circ	1
787123	witching	WTXNK	witch	1
787124	hoars	HRS	hoar	1
787125	wench's	WNXS	wench	1
787126	plenitude	PLNTT	plenitud	1
787127	cassado	KST	cassado	1
787128	praiseworthy	PRSWR0	praiseworthi	1
787129	contemptuously	KNTMPTSL	contemptu	1
787130	dear-bought	TRBT	dearbought	1
787131	improve	IMPRF	improv	1
787132	surveyors	SRFYRS	surveyor	1
787133	shrived	XRFT	shrive	1
787134	well-deserved	WLTSRFT	welldeserv	1
787135	minim	MNM	minim	1
787136	stillitory	STLTR	stillitori	1
787137	movingly	MFNKL	movingli	1
787138	employed	EMPLYT	emploi	1
787139	shoeing	XNK	shoe	1
787140	unexamined	UNKSMNT	unexamin	1
787141	roisting	RSTNK	roist	1
787142	enfreedoming	ENFRTMNK	enfreedom	1
787143	best's	BSTS	best	1
787144	chirping	XRPNK	chirp	1
787145	beadsman	BTSMN	beadsman	1
787146	speak-a	SPK	speaka	1
787147	unbanded	UNBNTT	unband	1
787148	epilepsy	EPLPS	epilepsi	1
787149	razor	RSR	razor	1
787150	waverer	WFRR	waver	1
787151	wander'st	WNTRST	wanderst	1
787152	partest	PRTST	partest	1
787153	reaps	RPS	reap	1
787154	aspen-leaves	ASPNLFS	aspenleav	1
787155	circumvent	SRKMFNT	circumv	1
787156	lawns	LNS	lawn	1
787157	shriver	XRFR	shriver	1
787158	crushest	KRXST	crushest	1
787159	visitations	FSTXNS	visit	1
787160	fashion-monging	FXNMNJNK	fashionmong	1
787161	uneath	UN0	uneath	1
787162	pickaxe	PKKS	pickax	1
787163	milo	ML	milo	1
787164	a-night	ANFT	anight	1
787165	re-purchased	RPRXST	repurchas	1
787166	ugliest	UKLST	ugliest	1
787167	jennet	JNT	jennet	1
787168	disputable	TSPTBL	disput	1
787169	never-surfeited	NFRSRFTT	neversurfeit	1
787170	inhearse	INHRS	inhears	1
787171	grey-coated	KRKTT	greycoat	1
787172	small'st	SMLST	smallst	1
787173	summered	SMRT	summer	1
787174	fee-farm	FFRM	feefarm	1
787175	sanded	SNTT	sand	1
787176	ideas	ITS	idea	1
787177	crooked-pated	KRKTPTT	crookedp	1
787178	capricious	KPRSS	caprici	1
787179	manual	MNL	manual	1
787180	shouldering	XLTRNK	shoulder	1
787181	bloodhound	BLTHNT	bloodhound	1
787182	crossings	KRSNKS	cross	1
787183	lengthening	LNK0NNK	lengthen	1
787184	lowering	LWRNK	lower	1
787185	fenny	FN	fenni	1
787186	misconstruction	MSKNSTRKXN	misconstruct	1
787187	gentle-women	JNTLWMN	gentlewomen	1
787188	long-winded	LNKWNTT	longwind	1
787189	jesses	JSS	jess	1
787190	misus'd	MSST	misusd	1
787191	skulking	SKLKNK	skulk	1
787192	depute	TPT	deput	1
787193	expostulation	EKSPSTLXN	expostul	1
787194	indigent	INTJNT	indig	1
787195	prenez	PRNS	prenez	1
787196	kissing-comfits	KSNKKMFTS	kissingcomfit	1
787197	over-bears	OFRBRS	overbear	1
787198	o'er-prized	ORPRST	oerpriz	1
787199	proface	PRFS	profac	1
787200	night-shriek	NFTXRK	nightshriek	1
787201	ill-tuned	ILTNT	illtun	1
787202	titleless	TTLLS	titleless	1
787203	thrifts	0RFTS	thrift	1
787204	entranced	ENTRNST	entranc	1
787205	stanzo	STNS	stanzo	1
787206	negro's	NKRS	negro	1
787207	enwheel	ENHL	enwheel	1
787208	fineless	FNLS	fineless	1
787209	eruption	ERPXN	erupt	1
787210	brewing	BRWNK	brew	1
787211	unthought	UN0T	unthought	1
787212	quarries	KRS	quarri	1
787213	corrected	KRKTT	correct	1
787214	muttered	MTRT	mutter	1
787215	childed	XLTT	child	1
787216	star-cross'd	STRKRST	starcrossd	1
787217	village-cock	FLJKK	villagecock	1
787218	deep-wounded	TPWNTT	deepwound	1
787219	under-honest	UNTRHNST	underhonest	1
787220	guerra	KR	guerra	1
787221	commotions	KMXNS	commotion	1
787222	elbow-room	ELBRM	elbowroom	1
787223	sporting	SPRTNK	sport	1
787224	plough'st	PLFST	ploughst	1
787225	long-lived	LNKLFT	longliv	1
787226	disgraceful	TSKRSFL	disgrac	1
787227	self-offences	SLFFNSS	selfoff	1
787228	leur	LR	leur	1
787229	seventy-five	SFNTFF	seventyf	1
787230	marian's	MRNS	marian	1
787231	sickened	SKNT	sicken	1
787232	chaces	XSS	chace	1
787233	smother'st	SM0RST	smotherst	1
787234	dragon-like	TRKNLK	dragonlik	1
787235	peesel	PSL	peesel	1
787236	zwagger'd	SWKRT	zwaggerd	1
787237	violentest	FLNTST	violentest	1
787238	utensils	UTNSLS	utensil	1
787239	eanlings	ENLNKS	eanl	1
787240	stirrest	STRST	stirrest	1
787241	policies	PLSS	polici	1
787242	correspondent	KRSPNTNT	correspond	1
787243	coach-fellow	KXFL	coachfellow	1
787244	conserve	KNSRF	conserv	1
787245	mid-age	MTJ	midag	1
787246	marvell's	MRFLS	marvel	1
787247	thessalian	0SLN	thessalian	1
787248	indurance	INTRNS	indur	1
787249	advertising	ATFRTSNK	advert	1
787250	feareth	FR0	feareth	1
787251	salary	SLR	salari	1
787252	so-forth	SFR0	soforth	1
787253	widest	WTST	widest	1
787254	relinquish'd	RLNKXT	relinquishd	1
787255	master-secretary	MSTRSKRTR	mastersecretari	1
787256	plaguy	PLK	plagui	1
787257	unweighing	UNWFNK	unweigh	1
787258	gipes	JPS	gipe	1
787259	avouchment	AFXMNT	avouch	1
787260	utensil	UTNSL	utensil	1
787261	authorizing	A0RSNK	author	1
787262	lone	LN	lone	1
787263	fallows	FLS	fallow	1
787264	o'erpaid	ORPT	oerpaid	1
787265	entertainer	ENTRTNR	entertain	1
787266	machinations	MXNXNS	machin	1
787267	maund	MNT	maund	1
787268	heartstrings	HRTSTRNKS	heartstr	1
787269	sonance	SNNS	sonanc	1
787270	indict	INTKT	indict	1
787271	peroration	PRRXN	peror	1
787272	apollinem	APLNM	apollinem	1
787273	prick-ear'd	PRKRT	prickeard	1
787274	mose	MS	mose	1
787275	artire	ARTR	artir	1
787276	crossest	KRSST	crossest	1
787277	scorpion	SKRPN	scorpion	1
787278	arithmetician	AR0MTXN	arithmetician	1
787279	triumphers	TRMFRS	triumpher	1
787280	perjur'd	PRJRT	perjurd	1
787281	action's	AKXNS	action	1
787282	unrighteous	UNRFTS	unright	1
787283	enrounded	ENRNTT	enround	1
787284	dissever'd	TSFRT	disseverd	1
787285	bird-bolts	BRTBLTS	birdbolt	1
787286	unconstrain'd	UNKNSTRNT	unconstraind	1
787287	without-door	W0TTR	withoutdoor	1
787288	unloosed	UNLST	unloos	1
787289	wingham	WNFM	wingham	1
787290	clownish	KLNX	clownish	1
787291	couriers	KRRS	courier	1
787292	gun's	KNS	gun	1
787293	guest-wise	KSTWS	guestwis	1
787294	capitaine	KPTN	capitain	1
787295	excursion	EKSKRXN	excurs	1
787296	plainings	PLNNKS	plain	1
787297	justify't	JSTFT	justifyt	1
787298	capability	KPBLT	capabl	1
787299	dicipline	TSPLN	diciplin	1
787300	watch-word	WTXWRT	watchword	1
787301	walnut	WLNT	walnut	1
787302	nicety	NST	niceti	1
787303	hospital	HSPTL	hospit	1
787304	uncorrected	UNKRKTT	uncorrect	1
787305	low-rated	LRTT	lowrat	1
787306	coctus	KKTS	coctu	1
787307	harum	HRM	harum	1
787308	subtle-potent	SBTLPTNT	subtlepot	1
787309	alluring	ALRNK	allur	1
787310	temple-garden	TMPLKRTN	templegarden	1
787311	scants	SKNTS	scant	1
787312	unfenced	UNFNST	unfenc	1
787313	enforcest	ENFRSST	enforcest	1
787314	spital-house	SPTLHS	spitalhous	1
787315	cross-garter'd	KRSKRTRT	crossgarterd	1
787316	aegle	EKL	aegl	1
787317	unscalable	UNSKLBL	unscal	1
787318	fail'st	FLST	failst	1
787319	paphlagonia	PFLKN	paphlagonia	1
787320	clotpoles	KLTPLS	clotpol	1
787321	black-corner'd	BLKKRNRT	blackcornerd	1
787322	bergamo	BRKM	bergamo	1
787323	unresolved	UNRSLFT	unresolv	1
787324	grand-jury-men	KRNTJRMN	grandjurymen	1
787325	embattailed	EMTLT	embattail	1
787326	wat'rish	WTRX	watrish	1
787327	strutted	STRTT	strut	1
787328	bully-monster	BLMNSTR	bullymonst	1
787329	transfix	TRNSFKS	transfix	1
787330	fixeth	FKS0	fixeth	1
787331	thin-faced	0NFST	thinfac	1
787332	end-all	ENTL	endal	1
787333	buskin'd	BSKNT	buskind	1
787334	infixed	INFKST	infix	1
787335	dispossessing	TSPSSNK	dispossess	1
787336	shaw	X	shaw	1
787337	kentishmen	KNTXMN	kentishmen	1
787338	ungarter'd	UNKRTRT	ungarterd	1
787339	walter's	WLTRS	walter	1
787340	estridge	ESTRJ	estridg	1
787341	down-roping	TNRPNK	downrop	1
787342	noseless	NSLS	noseless	1
787343	overflown	OFRFLN	overflown	1
787344	ghost's	FSTS	ghost	1
787345	owedst	OWTST	owedst	1
787346	fatting	FTNK	fat	1
787347	spear's	SPRS	spear	1
787348	brainless	BRNLS	brainless	1
787349	meisen	MSN	meisen	1
787350	strawy	STR	strawi	1
787351	specialities	SPXLTS	special	1
787352	weak-made	WKMT	weakmad	1
787353	trial-the	TRL0	trialth	1
787354	novel	NFL	novel	1
787355	harelip	HRLP	harelip	1
787356	dishearten	TXRTN	dishearten	1
787357	strong-ribb'd	STRNKRBT	strongribbd	1
787358	fellowships	FLXPS	fellowship	1
787359	directs	TRKTS	direct	1
787360	lapland	LPLNT	lapland	1
787361	fleeced	FLST	fleec	1
787362	threateningly	0RTNNKL	threateningli	1
787363	thirds	0RTS	third	1
787364	volant	FLNT	volant	1
787365	demi-cannon	TMKNN	demicannon	1
787366	horseman	HRSMN	horseman	1
787367	free-town	FRTN	freetown	1
787368	broiled	BRLT	broil	1
787369	plucker	PLKR	plucker	1
787370	guildfords	KLTFRTS	guildford	1
787371	ovidius	OFTS	ovidiu	1
787372	brooded	BRTT	brood	1
787373	quaffing	KFNK	quaf	1
787374	vied	FT	vi	1
787375	samson's	SMSNS	samson	1
787376	self-substantial	SLFSBSTNXL	selfsubstanti	1
787377	palpable-gross	PLPBLKRS	palpablegross	1
787378	hearer's	HRRS	hearer	1
787379	enchained	ENXNT	enchain	1
787380	diurnal	TRNL	diurnal	1
787381	alit	ALT	alit	1
787382	hirtius	HRTS	hirtiu	1
787383	entombs	ENTMS	entomb	1
787384	unpick'd	UNPKT	unpickd	1
787385	rover	RFR	rover	1
787386	blesseth	BLS0	blesseth	1
787387	smirch	SMRX	smirch	1
787388	endavour	ENTFR	endavour	1
787389	ingrafted	INKRFTT	ingraft	1
787390	excludes	EKSKLTS	exclud	1
787391	quintain	KNTN	quintain	1
787392	joint-labourer	JNTLBRR	jointlabour	1
787393	let-a	LT	leta	1
787394	fathered	F0RT	father	1
787395	napless	NPLS	napless	1
787396	jigs	JKS	jig	1
787397	bush's	BXS	bush	1
787398	fanatical	FNTKL	fanat	1
787399	self-mettle	SLFMTL	selfmettl	1
787400	pressure	PRSR	pressur	1
787401	law-breaker	LBRKR	lawbreak	1
787402	inwardness	INWRTNS	inward	1
787403	constringed	KNSTRNJT	constring	1
787404	misgovern'd	MSKFRNT	misgovernd	1
787405	wreath'd	R0T	wreathd	1
787406	dear-a	TR	deara	1
787407	murrion	MRN	murrion	1
787408	tablet	TBLT	tablet	1
787409	basta	BST	basta	1
787410	tissue	TS	tissu	1
787411	hungary	HNKR	hungari	1
787412	scathful	SK0FL	scath	1
787413	tawny-coats	TNKTS	tawnycoat	1
787414	tackling	TKLNK	tackl	1
